# id	UNK_0	message	group	rgb	item_sound	sys_msg_ref	UNK_1_1	UNK_1_2	UNK_1_3	UNK_1_4	UNK_1_5	sub_msg	type
787	1	Les essais sont terminés.	0	B09B79		787	0	0	0	0	0		none
788	1	Les finales sont terminés.	0	B09B79		788	0	0	0	0	0		none
789	1	Les essais ont commencés.	0	B09B79		789	0	0	0	0	0		none
790	1	Les finales ont commencés.	0	B09B79		790	0	0	0	0	0		none
791	1	Le match final est sur le point de commencer. Préparez vous ! 	0	B09B79		791	0	0	0	0	0		none
792	1	Le siège du hall de clan est terminé.	0	B09B79		792	2	0	3	1	0	Fin de la guerre de Hall de clan	none
793	1	Le siège du hall de clan a commencé.	0	B09B79		793	2	0	3	1	0	Début de la guerre de Hall de clan	none
794	1	Vous n'êtes pas autorisé(e)s à faire cela.	4	B09B79			0	0	0	0	0		popup
795	1	Seulement les chefs de clan sont autorisés à donner des droits .	4	B09B79			0	0	0	0	0		popup
796	1	Votre temps restant d'observation est de $s1 minute(s).	4	B09B79			0	0	0	0	0		popup
797	1	Vous pouvez créer jusqu'à 24 macros .	4	B09B79			0	0	0	0	0		popup
798	1	L'enregistrement d'objet est irréversible . Souhaitez-vous continuer?	4	B09B79			0	0	0	0	0		popup
799	1	Le temps d'observation est expiré.	0	B09B79			0	0	0	0	0		none
800	1	Vous êtes en retard. La période d'enregistrement est terminée.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
801	1	L'enregistrement pour les sièges de Clan Hall est fermé.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
802	1	"Observation window can not be opened. Please exit the existing window and restart."	4	B09B79			0	0	0	0	0		popup
803	1	Entrer les spécifications de votre pétition.	4	B09B79		803	0	0	0	0	0		popup
804	1	Sélectionner un type.	4	B09B79		804	0	0	0	0	0		popup
805	1	Les pétitions ne sont pas acceptées pour le moment. Veuillez les envoyer après $s1 a.m./p.m.	0	B09B79			0	0	0	0	0		none
806	1	Si vous êtes bloqué(e), tapez "/unstuck".	0	B09B79		806	0	0	0	0	0		none
807	1	Ce terrain est navigable. Préparez vous pour le transport au village le plus proche.	0	B09B79		807	0	0	0	0	0		none
808	1	Vous êtes bloqué(e). Vous pouvez envoyer une pétition en tapant "/gm".	0	B09B79		808	0	0	0	0	0		none
809	1	Vous êtes bloqué(e). Vous allez être transporté(e) dans la ville la plus proche dans cinq minutes.	0	B09B79		809	0	0	0	0	0		none
810	1	Macro invalide. Référez vous au menu d'aide pour les instructions.	4	B09B79			0	0	0	0	0		popup
811	1	Vous allez être téléporté(e) à $s1. Voulez-vous continuer?	4	B09B79			0	0	0	0	0		popup
812	1	Le piège vous a infligé $s1 points de dégâts.	3	B09B79			0	0	0	0	0		damage
813	1	Vous avez été empoisonné par un piège.	0	B09B79			0	0	0	0	0		none
814	1	Votre vitesse a été réduite par un piège.	0	B09B79			0	0	0	0	0		none
815	1	Les essais vont commencer. Alignez-vous !	0	B09B79			0	0	0	0	0		none
816	1	Les tickets sont maintenant disponibles pour la course de monstre $s1 !	0	B09B79			0	0	0	0	0		none
817	1	La vente des tickets pour la course de monstre $s1 est maintenant ouverte !	0	B09B79			0	0	0	0	0		none
818	1	La vente des tickets pour la course de monstre cessera dans $s1 minute(s).	0	B09B79			0	0	0	0	0		none
819	1	La vente des tickets pour la course de monstre $s1 est terminée. Bonne chance.	0	B09B79			0	0	0	0	0		none
820	1	La course de monstre $s2 commence dans $s1 minute(s) !	0	B09B79			0	0	0	0	0		none
821	1	La course de monstre $s1 va commencer dans 30 secondes !	0	B09B79			0	0	0	0	0		none
822	1	La course de monstre $s1 est sur le point de commencer! Compte à rebours dans cinq secondes !	0	B09B79			0	0	0	0	0		none
823	1	La course de monstre commence dans $s1 seconde(s) !	0	B09B79		823	0	0	0	0	0		none
824	1	C'est terminé !	0	B09B79		824	0	0	0	0	0		none
825	1	La course de monstre $s1 est terminée !	0	B09B79			0	0	0	0	0		none
826	1	Le premier prix revient au joueur dans le couloir $s1. Le deuxième prix revient au joueur dans le couloir $s2.	0	B09B79			0	0	0	0	0		none
827	1	Vous ne pouvez pas imposer un bloc à un GM.	0	B09B79			0	0	0	0	0		none
828	1	Etes-vous sur de vouloir supprimer la macro $s1 ?	4	B09B79			0	0	0	0	0		popup
829	1	Vous ne pouvez pas vous recommander.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
830	1	Vous avez recommandé $c1. Il vous reste encore $s2 recommandation.	0	B09B79	ItemSound3.sys_recommend		0	0	0	0	0		none
831	1	Vous avez été recommandé par $c1.	0	B09B79	ItemSound3.sys_recommend		0	0	0	0	0		none
832	1	Ce personnage a déjà été recommandé.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
833	1	Vous n'êtes pas autorisé à faire plus de recommandation pour le moment. Vous recevrez plus de crédits de recommandation chaque jour a 13 heures.	4	B09B79	ItemSound3.sys_denial		0	0	0	0	0		popup
834	1	$c1 a fait un $s2.	0	B09B79	ItemSound3.sys_make_success		0	0	0	0	0		none
835	1	Vous ne pouvez pas jeter les dés pour le moment. Essayez plus tard.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
836	1	L'inventaire est plein, aucun autre objet ne peut être ramassé.	4	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		popup
837	1	La description d'une Macro doit contenir jusqu'à 32 caractères.	4	B09B79			0	0	0	0	0		popup
838	1	Entrer le nom de la Macro.	4	B09B79			0	0	0	0	0		popup
839	1	Ce nom est associé à une autre Macro.	4	B09B79			0	0	0	0	0		popup
840	1	Ce recipe est déjà enregistré.	0	B09B79			0	0	0	0	0		none
841	1	Aucun autre recipe ne peut être enregistré.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
842	1	Vous n'êtes pas autorisé à enregistrer un recipe.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
843	1	Le siège de $s1 est finie.	0	B09B79			0	0	0	0	0		none
844	1	Le siège pour conquérir $s1 a commencé.	0	B09B79			0	0	0	0	0		none
845	1	La date limite pour s'inscrire au siège de $s1 est passée.	0	B09B79			0	0	0	0	0		none
846	1	Le siège de $s1 a été annulé du au manque d'intérêt.	0	B09B79			0	0	0	0	0		none
847	1	Un clan qui possède déjà un hall de clan ne peut pas participer à un siège de hall de clan .	0	B09B79			0	0	0	0	0		none
848	1	$s1 a été supprimé.	0	B09B79			0	0	0	0	0		none
849	1	$s1 ne peut pas être trouvé.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
850	1	$s1 existe déjà.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
851	1	$s1 a été ajouté.	0	B09B79			0	0	0	0	0		none
852	1	Le recipe est incorrect.	0	B09B79			0	0	0	0	0		none
853	1	Vous ne pouvez pas changer votre livre de recettes en cours de fabrication.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
854	1	Vous ne pouvez pas créer cela car il vous manque $s2 $s1 .	0	B09B79			0	0	0	0	0		none
855	1	Le clan $s1 a vaincu $s2.	0	B09B79			0	0	0	0	0		none
856	1	Aucun camps n'a gagné la bataille du siège de $s1.	0	B09B79			0	0	0	0	0		none
857	1	Le clan $s1 a gagné dans le match préliminaire de $s2.	0	B09B79			0	0	0	0	0		none
858	1	Aucun camps n'a gagné le match préliminaire de $s1.	0	B09B79			0	0	0	0	0		none
859	1	Veuillez enregistrer un recipe.	4	B09B79			0	0	0	0	0		popup
860	1	Vous ne pouvez pas créer votre drapeau à proximité d'un autre.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
861	1	Vous avez excédé le nombre maximum de mémos.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
862	1	La chance n'est pas postée avant que la vente de tickets soit fermée.	0	B09B79			0	0	0	0	0		none
863	1	Vous sentez l'énergie du feu.	0	B09B79			0	0	0	0	0		none
864	1	Vous sentez l'énergie de l'eau.	0	B09B79			0	0	0	0	0		none
865	1	Vous sentez l'énergie du vent.	0	B09B79			0	0	0	0	0		none
866	1	Vous ne pouvez plus recueillir d'énergie.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
867	1	L'énergie est épuisée.	0	B09B79			0	0	0	0	0		none
868	1	L'énergie du feu a été délivrée.	0	B09B79			0	0	0	0	0		none
869	1	L'énergie de l'eau a été délivrée.	0	B09B79			0	0	0	0	0		none
870	1	L'énergie du vent a été délivrée.	0	B09B79			0	0	0	0	0		none
871	1	La graine a été semée.	0	B09B79			0	0	0	0	0		none
872	1	La graine n'a pas été semée ici.	0	B09B79			0	0	0	0	0		none
873	1	Ce personnage n'existe pas.	0	B09B79			0	0	0	0	0		none
874	1	La capacité de l'entrepôt a été excédée.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
875	1	Le transport de la cargaison a été décommandé.	0	B09B79			0	0	0	0	0		none
876	1	La cargaison n'a pas été livrée.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
877	1	Le symbole a été ajouté.	0	B09B79			0	0	0	0	0		none
878	1	Le symbole a été supprimé.	0	B09B79			0	0	0	0	0		none
879	1	Le système de manoir est actuellement en entretien.	0	B09B79			0	0	0	0	0		none
880	1	La transaction est complète.	0	B09B79			0	0	0	0	0		none
881	1	Il y a une anomalie sur la facture.	0	B09B79			0	0	0	0	0		none
882	1	La quantité de graine est incorrecte.	0	B09B79			0	0	0	0	0		none
883	1	L'information de graine est incorrecte.	0	B09B79			0	0	0	0	0		none
884	1	L'information du manoir a été mise à jour.	0	B09B79			0	0	0	0	0		none
885	1	Le nombre de récolte est incorrect.	0	B09B79			0	0	0	0	0		none
886	1	Le prix indiqué des récoltes est inexacte.	0	B09B79			0	0	0	0	0		none
887	1	Le type est incorrect.	0	B09B79			0	0	0	0	0		none
888	1	Actuellement aucune récolte ne peut être achetée.	0	B09B79			0	0	0	0	0		none
889	1	La graine a été semée avec succès.	0	32CD32	ItemSound3.sys_sow_success		0	0	0	0	0		none
890	1	La graine n'a pas été semée.	0	A62A2A	ItemSound3.sys_shortage		0	0	0	0	0		none
891	1	Vous n'êtes pas autorisé à récolter.	0	B09B79			0	0	0	0	0		none
892	1	La récolte a échouée.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
893	1	La récolte a échouée car la graine n'a pas été semée.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
894	1	Le maximum de recipes qui peuvent être enregistré est de $s1 .	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
895	1	Aucun recipe n'a été enregistré.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
896	1	Les recipes de quêtes ne peuvent pas être enregistrés.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
897	1	Les honoraires pour créer l'objet sont incorrectes.	0	B09B79			0	0	0	0	0		none
898	1	Seul les personnages de niveau 10 ou supérieur sont autorisé à faire des recommandations.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
899	1	Le symbole ne peut pas être dessiné.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
900	1	Aucun emplacement n’existe pour dessiner le symbole.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
901	1	Les information du symbole ne peuvent pas être trouvées.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
902	1	Le nombre d'objets est incorrect.	0	B09B79			0	0	0	0	0		none
903	1	Vous ne pouvez pas soumettre de pétition car vous êtes gelé. Soyez patient.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
904	1	Les objets ne peuvent pas être jetés car vous êtes en magasin privé.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
905	1	Le score actuel pour les Humains est de $s1.	0	B09B79			0	0	0	0	0		none
906	1	Le score actuel pour les Elfes est de $s1.	0	B09B79			0	0	0	0	0		none
907	1	Le score actuel pour les Elfes Noirs est de $s1.	0	B09B79			0	0	0	0	0		none
908	1	Le score actuel pour les Orcs est de $s1.	0	B09B79			0	0	0	0	0		none
909	1	Le score actuel pour les Nains est de $s1.	0	B09B79			0	0	0	0	0		none
910	1	Localisation actuelle : $s1, $s2, $s3 (Près du Village des Humains)	0	B09B79			0	0	0	0	0		none
911	1	Localisation actuelle : $s1, $s2, $s3 (Près du Village de Gludin)	0	B09B79			0	0	0	0	0		none
912	1	Localisation actuelle : $s1, $s2, $s3 (Près de la Ville de Gludio)	0	B09B79			0	0	0	0	0		none
913	1	Localisation actuelle : $s1, $s2, $s3 (Près de la zone neutre)	0	B09B79			0	0	0	0	0		none
914	1	Localisation actuelle : $s1, $s2, $s3 (Près du Village des Elfes)	0	B09B79			0	0	0	0	0		none
915	1	Localisation actuelle : $s1, $s2, $s3 (Près du Village de Elfes Noir)	0	B09B79			0	0	0	0	0		none
916	1	Localisation actuelle : $s1, $s2, $s3 (Près de la Ville de Dion)	0	B09B79			0	0	0	0	0		none
917	1	Localisation actuelle : $s1, $s2, $s3 (Près du Village de Floran)	0	B09B79			0	0	0	0	0		none
918	1	Localisation actuelle : $s1, $s2, $s3 (Près de la Ville de Giran)	0	B09B79			0	0	0	0	0		none
919	1	Localisation actuelle : $s1, $s2, $s3 (Près du port de giran)	0	B09B79			0	0	0	0	0		none
920	1	Localisation actuelle : $s1, $s2, $s3 (Près du Village des Orcs)	0	B09B79			0	0	0	0	0		none
921	1	Localisation actuelle : $s1, $s2, $s3 (Près du Village des Nains)	0	B09B79			0	0	0	0	0		none
922	1	Localisation actuelle : $s1, $s2, $s3 (Près de la Ville d'Oren)	0	B09B79			0	0	0	0	0		none
923	1	Localisation actuelle : $s1, $s2, $s3 (Près du Village des chasseurs)	0	B09B79			0	0	0	0	0		none
924	1	Localisation actuelle : $s1, $s2, $s3 (Près de la Ville d'Aden)	0	B09B79			0	0	0	0	0		none
925	1	Localisation actuelle : $s1, $s2, $s3 (Près du Coliseum)	0	B09B79			0	0	0	0	0		none
926	1	Localisation actuelle : $s1, $s2, $s3 (Près de Heine)	0	B09B79			0	0	0	0	0		none
927	1	Le temps actuel est $s1:$s2 dans la journée.	0	B09B79			0	0	0	0	0		none
928	1	Le temps actuel est $s1:$s2 dans la nuit.	0	B09B79			0	0	0	0	0		none
929	1	Aucune compensation n'a été donnée pour les produits de ferme.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
930	1	Les billets de loterie ne sont pas vendu actuellement.	0	B09B79	ItemSound3.sys_shortage	930	0	0	0	0	0		none
931	1	Le ticket gagnant de la loterie n'a pas encore été annoncé.	0	B09B79	ItemSound3.sys_shortage	931	0	0	0	0	0		none
932	1	Vous ne pouvez pas parler localement tout en observant.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
933	1	Le prix de la graine diffère considérablement du prix standard des graines.	0	B09B79			0	0	0	0	0		none
934	1	C'est un recipe supprimé.	0	B09B79			0	0	0	0	0		none
935	1	La quantité n'est pas suffisante et ainsi le manoir n'est pas opérationnel.	4	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		popup
936	1	Utilise $s1.	7	B09B79			0	0	0	0	0		useitems
937	1	Actuellement en préparation pour l'atelier privé.	0	B09B79			0	0	0	0	0		none
938	1	Le serveur de communauté est actuellement déconnecté.	4	B09B79			0	0	0	0	0		popup
939	1	Vous ne pouvez pas échanger tout en étant bloqué.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
940	1	$s1 bloque tout.	0	B09B79			0	0	0	0	0		none
941	1	Réapparition au village de l'Ile aux Murmures.	0	B09B79			0	0	0	0	0		none
942	1	Réapparition au Village de Gludin.	0	B09B79			0	0	0	0	0		none
943	1	Réapparition à la Ville de Gludin.	0	B09B79			0	0	0	0	0		none
944	1	Réapparition à la zone neutre.	0	B09B79			0	0	0	0	0		none
945	1	Réapparition au Village des Elfes.	0	B09B79			0	0	0	0	0		none
946	1	Réapparition au Village des Elfes Noir.	0	B09B79			0	0	0	0	0		none
947	1	Réapparition à la Ville de Dion.	0	B09B79			0	0	0	0	0		none
948	1	Réapparition au Village de Floran.	0	B09B79			0	0	0	0	0		none
949	1	Réapparition à la Ville de Giran.	0	B09B79			0	0	0	0	0		none
950	1	Réapparition au port de Giran.	0	B09B79			0	0	0	0	0		none
951	1	Réapparition au Village des Orcs.	0	B09B79			0	0	0	0	0		none
952	1	Réapparition au Village des Nains.	0	B09B79			0	0	0	0	0		none
953	1	Réapparition à la ville d'Oren.	0	B09B79			0	0	0	0	0		none
954	1	Réapparition au Village des chasseurs.	0	B09B79			0	0	0	0	0		none
955	1	Réapparition à la ville  d'Aden.	0	B09B79			0	0	0	0	0		none
956	1	Réapparition au Coliseum.	0	B09B79			0	0	0	0	0		none
957	1	Réapparition à Heine.	0	B09B79			0	0	0	0	0		none
958	1	Les objets ne peuvent pas être jetés ou détruits tout en faisant un magasin ou un atelier privé.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
959	1	$s1 (*$s2) fabriqué avec succès.	0	B09B79	ItemSound3.sys_make_success		0	0	0	0	0		none
960	1	$s1 échec de fabrication.	0	B09B79	ItemSound3.sys_make_fail		0	0	0	0	0		none
961	1	Vous bloquez tout maintenant.	0	B09B79			0	0	0	0	0		none
962	1	Vous ne bloquez plus tout.	0	B09B79			0	0	0	0	0		none
963	1	Veuillez déterminer le prix de fabrication.	0	B09B79			0	0	0	0	0		none
964	1	La discutions est interdite pour une minute.	0	B09B79	ItemSound3.sys_chat_prohibition	964	0	0	0	0	0		none
965	1	L'interdiction de discuter a été enlevé.	0	B09B79	ItemSound3.sys_chat_permission	965	0	0	0	0	0		none
966	1	La discutions est actuellement interdite. Si vous essayez de parler avant que l'interdiction soit enlevée, le temps d'interdiction deviendra encore plus long.	0	B09B79	ItemSound3.sys_chat_prohibition	966	0	0	0	0	0		none
967	1	Acceptez vous l'invitation de partie de $c1? (distribution d'objets: Aléatoire inclus spoil)	4	B09B79	ItemSound3.sys_party_invite		0	0	0	0	0		popup
968	1	Acceptez vous l'invitation de partie de $c1? (distribution d'objets: Par tour)	4	B09B79	ItemSound3.sys_party_invite		0	0	0	0	0		popup
969	1	Acceptez vous l'invitation de partie de $c1? (distribution d'objets: Par tour inclus spoil)	4	B09B79	ItemSound3.sys_party_invite		0	0	0	0	0		popup
970	1	$s2 MP ont été absorbés par $c1.	0	B09B79			0	0	0	0	0		none
971	1	Les pétitions ne peuvent pas excéder 255 caractères	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
972	1	Cet animal de compagnie ne peut pas utiliser cet objet.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
973	1	Veuillez ne pas entrer plus que le nombre que vous avez.	4	B09B79			0	0	0	0	0		popup
974	1	Le soul crystal a réussi à absorber une âme.	0	B09B79	ItemSound3.sys_enchant_success		0	0	0	0	0		none
975	1	Le soul crystal n'est pas parvenu à absorber un âme.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
976	1	Le soul crystal s'est brisé car il n'a pas été capable d'endurer la puissance de l'âme.	0	B09B79	ItemSound3.sys_enchant_failed		0	0	0	0	0		none
977	1	Le soul crystal est entré en raisonnance et n'est pas parvenu à absorber une âme.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
978	1	Le soul crystal refuse d'absorber l'âme.	0	B09B79	ItemSound3.sys_denial		0	0	0	0	0		none
979	1	Le ferry est arrivé au Port de l'île aux Murmures.	0	B09B79			0	0	0	0	0		none
980	1	Le ferry partira pour le Port de Gludin après s'être ancré pendant 10 minutes.	0	B09B79			0	0	0	0	0		none
981	1	Le ferry partira pour le Port de Gludin dans 5 minutes.	0	B09B79			0	0	0	0	0		none
982	1	Le ferry partira pour le Port de Gludin dans 1 minute.	0	B09B79			0	0	0	0	0		none
983	1	Ceux qui souhaitent monter devraient faire vite pour monter dessus.	0	B09B79			0	0	0	0	0		none
984	1	Le ferry partira bientôt pour le Port de Gludin.	0	B09B79			0	0	0	0	0		none
985	1	Le ferry part pour le Port de Gludin.	0	B09B79			0	0	0	0	0		none
986	1	Le ferry est arrivé a le Port de Gludin.	0	B09B79			0	0	0	0	0		none
987	1	Le ferry partira pour le Port de l'île aux Murmures après s'être ancré pendant dix minutes.	0	B09B79			0	0	0	0	0		none
988	1	Le ferry partira pour le Port de l'île aux Murmures dans 5 minutes.	0	B09B79			0	0	0	0	0		none
989	1	Le ferry partira pour le Port de l'île aux Murmures dans 1 minute.	0	B09B79			0	0	0	0	0		none
990	1	Le ferry partira bientôt pour le Port de l'île aux Murmures.	0	B09B79			0	0	0	0	0		none
991	1	Le ferry part pour le Port de l'île aux Murmures.	0	B09B79			0	0	0	0	0		none
992	1	Le ferry est arrivé au Port de Giran.	0	B09B79			0	0	0	0	0		none
993	1	Le ferry partira pour le Port de Giran après s'être ancré pendant dix minutes.	0	B09B79			0	0	0	0	0		none
994	1	Le ferry partira pour le Port de Giran dans 5 minutes.	0	B09B79			0	0	0	0	0		none
995	1	Le ferry partira pour le Port de Giran dans une minute.	0	B09B79			0	0	0	0	0		none
996	1	Le ferry partira bientôt pour le Port de Giran.	0	B09B79			0	0	0	0	0		none
997	1	Le ferry part pour le Port de Giran.	0	B09B79			0	0	0	0	0		none
998	1	Le bateau d'Innadril est arrivé. Il ancrera pendant dix minutes.	0	B09B79			0	0	0	0	0		none
999	1	Le bateau d'Innadril partira dans 5 minutes.	0	B09B79			0	0	0	0	0		none
1000	1	Le bateau d'Innadril partira dans 1 minute.	0	B09B79			0	0	0	0	0		none
1001	1	Le bateau d'Innadril partira bientôt.	0	B09B79			0	0	0	0	0		none
1002	1	Le bateau d'Innadril est en train de partir.	0	B09B79			0	0	0	0	0		none
1003	1	Impossible de donner un billet de course de monstre.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1004	1	Vous vous êtes inscrits à une enchère de hall de clan.	0	B09B79			0	0	0	0	0		none
1005	1	Il n'y a pas assez d'adena dans l'entrepôt du hall de clan.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1006	1	Vous avez fait une offre dans une enchère de hall de clan.	0	B09B79			0	0	0	0	0		none
1007	1	L'enregistrement préliminaire du match de $s1 est fini.	0	B09B79			0	0	0	0	0		none
1008	1	Vous ne pouvez pas monter ou descendre d'un strider lorsqu'il est affamé.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1009	1	Un strider ne peut pas être monté quand il est mort.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1010	1	Un strider mort ne peut pas être monté.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1011	1	Un strider en combat ne peut pas être monté.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1012	1	Un strider ne peut pas être monté alors qu'il est en combat.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1013	1	Un strider peut être monté seulement en étant debout.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1014	1	Votre animal de compagnie a gagné $s1 points d'expérience.	3	B09B79			0	0	0	0	0		damage
1015	1	Votre animal de compagnie inflige $s1 de dégât(s).	3	B09B79			0	0	0	0	0		damage
1016	1	Votre animal de compagnie reçoit $s2 de dégât(s) causé par $c1.	3	B09B79			0	0	0	0	0		damage
1017	1	Votre animal de compagnie a fait un coup critique !	1	B09B79			0	0	0	0	0		battle
1018	1	Votre animal de compagnie utilise $s1.	0	B09B79			0	0	0	0	0		none
1019	1	Votre animal de compagnie utilise $s1.	7	B09B79			0	0	0	0	0		useitems
1020	1	Votre animal de compagnie ramasse $s1.	0	B09B79			0	0	0	0	0		none
1021	1	Votre animal de compagnie ramasse $s2 $s1(s).	0	B09B79			0	0	0	0	0		none
1022	1	Votre animal de compagnie ramasse +$s1 $s2.	0	B09B79			0	0	0	0	0		none
1023	1	Votre animal de compagnie ramasse $s1 adenas.	0	B09B79			0	0	0	0	0		none
1024	1	Votre animal de compagnie  $s1 vous à rejoindre.	0	B09B79			0	0	0	0	0		none
1025	1	Votre animal de compagnie $s1 vous à quitter.	0	B09B79			0	0	0	0	0		none
1026	1	Votre invocation a infligé $s1 points de dégâts.	3	B09B79			0	0	0	0	0		damage
1027	1	Votre invocation a reçu $s2 points de dégâts provoqués par $s1.	3	B09B79			0	0	0	0	0		damage
1028	1	Votre invocation a fait un coup critique !	1	B09B79			0	0	0	0	0		battle
1029	1	Un monstre invoqué utilise $s1.	0	B09B79			0	0	0	0	0		none
1030	1	<Information de partie>	0	B09B79			0	0	0	0	0		none
1031	1	Méthode de loot: Celui qui trouve	0	B09B79			0	0	0	0	0		none
1032	1	Méthode de loot: Aléatoire	0	B09B79			0	0	0	0	0		none
1033	1	Méthode de loot: Aléatoire avec spoil 	0	B09B79			0	0	0	0	0		none
1034	1	Méthode de loot: Par tour 	0	B09B79			0	0	0	0	0		none
1035	1	Méthode de loot: Par tour avec spoil	0	B09B79			0	0	0	0	0		none
1036	1	Vous avez excédé la quantité qui peut être entrée.	0	FF00FF	ItemSound3.sys_shortage		0	0	0	0	0		none
1037	1	$c1 fabrique $s2.	0	B09B79	ItemSound3.sys_make_success		0	0	0	0	0		none
1038	1	$c1 fabrique $s3 $s2(s).	0	B09B79	ItemSound3.sys_make_success		0	0	0	0	0		none
1039	1	Les objets qui sont déposés à l'entrepôt du hall de clan ne peuvent être récupérés que par le chef de clan. Voulez-vous continuer?	4	B09B79			0	0	0	0	0		popup
1040	1	Les paquets envoyés par le transport de marchandises peuvent être pris de n'importe quel entrepôt Voulez-vous continuer?	4	B09B79			0	0	0	0	0		popup
1041	1	Le prochain prix d'achat des graines est de $s1 adena(s).	0	B09B79			0	0	0	0	0		none
1042	1	Le prochain prix d'achat de marchandises de ferme est de $s1 adena(s).	0	B09B79			0	0	0	0	0		none
1043	1	En ce moment, la commande « /unstuck » ne peut pas être employée. Veuillez envoyer une pétition.	0	B09B79			0	0	0	0	0		none
1044	1	Les gains de la course de monstre ne sont pas disponible tant que des billets sont vendus.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1045	1	Actuellement, aucune course de monstre n'est établie.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1046	1	Les billets pour la course de monstre ne sont plus disponibles.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1047	1	Nous n'avons pas réussi à produire l'objet $s1.	0	B09B79	ItemSound3.sys_make_fail		0	0	0	0	0		none
1048	1	Puisque vous « bloquez »  tout, whispering n'est pas possible.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1049	1	Puisque vous « bloquez » tout, il n'est pas possible d'envoyer des invitations pour des parties organisées.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1050	1	Il n'y a aucune communauté dans votre clan. Les communautés de clan sont permises pour des clans avec des niveaux de sort de 2 et plus haut.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1051	1	Le paiement pour votre hall de clan n'a pas été effectué. Veuillez effectuer le paiement demain à votre entrepôt de clan de $s1.	4	FED7A0			0	0	0	0	0		popup
1052	1	Les honoraires de hall de clan sont en retard d'une semaine, donc la propriété du hall de clan a été retirée.	4	FED7A0			0	0	0	0	0		popup
1053	1	Il n'est pas possible de ressusciter dans les champs de bataille ou quand une guerre de siège a lieu.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1054	1	Vous êtes entrés dans une terre mystique.	0	B09B79			0	0	0	0	0		none
1055	1	Vous êtes partis d'une terre mystique.	0	B09B79			0	0	0	0	0		none
1056	1	Vous avez excédé la capacité de stockage de la chambre forte du château.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1057	1	Cette commande peut seulement être employée dans le serveur de détente.	0	B09B79			0	0	0	0	0		none
