# id	name
1587	Audio
1588	Game System
1589	Display
1590	Chat Settings
1591	Layout Settings
1592	Basic
1593	Lower Display
1594	Graphic Detail Settings
1595	Attribute Enchant
1596	Applying Elemental Attribute
1597	s Servitor
1598	Open All Pets/Servitors
1599	Close All Pets/Servitors
1600	Item Auction
1601	Use Improved Shader Effect
1602	Use Out Focusing Effect
1603	Use Realistic Water Effect
1604	Use Realistic Shadow Effect
1605	Fortress Info
1606	Castle Name
1607	Occupied Clan
1608	Tax Rate
1609	Next Siege Date
1610	Fortress Name
1611	Upper Level Castle
1612	Current Status
1613	War
1614	Peace
1615	Time Held
1616	Clan Hall Info
1617	Clan Hall Name
1618	Acquired By
1619	Show on Map
1620	Atk. Attribute
1621	Attribute Value
1622	Fire
1623	Water
1624	Wind
1625	Earth
1626	Holy
1627	Dark
1628	Transform State
1629	Attribute Value
1630	Fire
1631	Water
1632	Wind
1633	Earth
1634	Holy
1635	Dark
1636	Right Bracelet
1637	Left Bracelet
1638	Talisman
1639	Close System Tutorial
1640	Close Help Window
1641	Help Window Location
1642	Upper Right Display
1643	Upper Left Display
1644	Lower Right Display
1645	Lower Left Display
1646	Screen Resolution Settings
1647	Map of Hellbound
1648	Rapier
1649	Crossbow
1650	Ancient Sword
1651	Attribute Defense
1652	Direct Input
1653	CP
1654	Remove Attribute
1655	Select item below
1656	Barracks Occupation:
1657	Keypad 0
1658	Keypad 1
1659	Keypad 2
1660	Keypad 3
1661	Keypad 4
1662	Keypad 5
1663	Keypad 6
1664	Keypad 7
1665	Keypad 8
1666	Keypad 9
1667	Mouse Wheel Up
1668	Mouse Wheel Down
1669	Mouse Middle Button
1670	Mouse Left Click
1671	Mouse Right Click
1672	Space Bar
1673	Switch Language
1674	Window Key
1675	Application Key
1676	\
1677	Center
1678	Show Location
1679	Fixed Radar
1680	Inventory Auto Arrange
1681	Original
1682	Regular Server(Age 18)
1683	Regular Server
1684	Relax Server
1685	Character Creation Restricted
1686	Unable to Show Region
1687	Decrease Background Performance
1688	View History
1689	Update
1690	Match Results
1691	Kill
1692	Notification
1693	Cancel
1694	Physical Skills
1695	Magic Skills
1696	Reinforcement Skills
1697	Weaken Skills
1698	Toggle Skill
1699	Clan/Noblesse/Hero Skills
1700	Item Skill
1701	Transform Skills
1702	Equipment Skills
1703	Ability Skills
1704	Race Skills
1705	Occupation Skills
1706	Auction
1707	Prison
1708	Command Barracks
1709	Guard
1710	Support Unit
1711	Archer
1712	Ballista
1713	Control Room
1714	Officer's Barracks
1715	Occupation Status
1716	None Occupation Status
1717	Fortress Battle
1718	Standby
1719	Playing
1720	Skill Route
1721	<Related Quest>
1722	Death
1723	Change items
1724	Cancel Auto-Notify
1725	Keyword filtering
1726	Notify with effect sound
1727	Initialization
1728	Start!
1729	Restart
1730	Mini-game
1731	Continue
1732	End Game
1733	Time Out
1734	Chg. Color Name
1735	Chg. Color
1736	Item List
1737	Receive
1738	Vitamin Item
1739	<Limited time item>
1740	Sender:
1741	View Song/Dance Buffs
1742	Use Feather
1743	Manufacture Level
1744	Kill Point
1745	Match Results
1746	Save My Location
1747	My Location
1748	Teleport Location
1749	Saved Teleport List
1750	Standard Value
1751	Pink
1752	Rose Pink
1753	Lemon Yellow
1754	Lilac
1755	Cobalt Violet
1756	Mint Green
1757	Peacock Green
1758	Yellow Ochre
1759	Chocolate
1760	Silver
1761	My Teleports
1762	Edit My Teleport
1763	Delete My Teleport
1764	Select Destination Icon Below
1765	Dest
1766	Depart
1767	Airship Teleport
1768	Gracia Continent
1769	Aden Continent
1770	Tracking
1771	Quest Goal Point
1772	Territory War Hallow
1773	Cursed Weapon
1774	Battlefield
1775	Chatting Tip Quota
1776	Territory War Info
1777	Personnel
1778	Clan
1779	Territory Ward
1780	Next Battle Date
1781	Terr. Owner
1782	Clan
1783	Alliance
1784	War (Date/Time)
1785	Territories
1786	Involvement
1787	Approve Participation
1788	Ind. Mercenary Participant Count
1789	Dispatch to War Declaration Clan Count
1790	Territory Name
1791	Territory Emblem
1792	Single
1793	Repeat
1794	Epic
1795	Transfer
1796	Special
1797	Detailed Info
1798	Abort Quest
1799	Deny Party Req.
1800	Create Association Room
1801	Move to Previous Chatting Type
1802	Move to Next Chatting Type
1803	Cancel Target
1804	Move Focus to Chatting Window
1805	Show Inventory
1806	Hide All Windows
1807	Close All Windows
1808	Open GM Window
1809	Open GM Petition Window
1810	Show Party Buff
1811	Apply Minimum Frame Function
1812	Open MSN Messenger
1813	Shortcut(Basic) - 1
1814	Shortcut(Basic) - 2
1815	Shortcut(Basic) - 3
1816	Shortcut(Basic) - 4
1817	Shortcut(Basic) - 5
1818	Shortcut(Basic) - 6
1819	Shortcut(Basic) - 7
1820	Shortcut(Basic) - 8
1821	Shortcut(Basic) - 9
1822	Shortcut(Basic) - 10
1823	Shortcut(Basic) - 11
1824	Shortcut(Basic) - 12
1825	Shortcut(Expanded1) - 1
1826	Shortcut(Expanded1) - 2
1827	Shortcut(Expanded1) - 3
1828	Shortcut(Expanded1) - 4
1829	Shortcut(Expanded1) - 5
1830	Shortcut(Expanded1) - 6
1831	Shortcut(Expanded1) - 7
1832	Shortcut(Expanded1) - 8
1833	Shortcut(Expanded1) - 9
1834	Shortcut(Expanded1) - 10
1835	Shortcut(Expanded1) - 11
1836	Shortcut(Expanded1) - 12
1837	Shortcut(Expanded2) - 1
1838	Shortcut(Expanded2) - 2
1839	Shortcut(Expanded2) - 3
1840	Shortcut(Expanded2) - 4
1841	Shortcut(Expanded2) - 5
1842	Shortcut(Expanded2) - 6
1843	Shortcut(Expanded2) - 7
1844	Shortcut(Expanded2) - 8
1845	Shortcut(Expanded2) - 9
1846	Shortcut(Expanded2) - 10
1847	Shortcut(Expanded2) - 11
1848	Shortcut(Expanded2) - 12
1849	To Shortcut Page(Basic) 1
1850	To Shortcut Page(Basic) 2
1851	To Shortcut Page(Basic) 3
1852	To Shortcut Page(Basic) 4
1853	To Shortcut Page(Basic) 5
1854	To Shortcut Page(Basic) 6
1855	To Shortcut Page(Basic) 7
1856	To Shortcut Page(Basic) 8
1857	To Shortcut Page(Basic) 9
1858	To Shortcut Page(Basic) 10
1859	Open/Close Action Window
1860	Open/Close Bulletin Board
1861	Open/Close Calculator
1862	Show/Hide Chatting Window
1863	Open/Close Clan
1864	Open/Close Status Window
1865	Open/Close Help
1866	Open/Close Inventory
1867	Open/Close Macro
1868	Open/Close Skill Window
1869	Show/Hide Menu
1870	Open/Close Mini Map
1871	Open/Close Option Window
1872	Open/Close Party Matching Window
1873	Open/Close Quest Window
1874	Show/Hide Radar
1875	Show/Hide Status Window
1876	Open/Close System Menu
1877	Do Not Show Drop Item
1878	Send Whisper to Target Character
1879	Mute all sounds
1880	Toggle Shortcut Expand
1881	Reset User Interface
1882	Turn Left
1883	Turn Right
1884	Forward
1885	Backward
1886	Lock Move
1887	Zoom-in Camera View
1888	Zoom-out Camera View
1889	Turn Camera View Front Back
1890	Open GM Window
1891	Open GM Petition Window
1892	Toggle Shortcut Window
1893	Fixed Camera View Forward
1894	Fixed Camera View Backward
1895	Reset Camera View to Defaults
1896	Not In Use1
1897	Not In Use1
1898	Not In Use1
1899	Not In Use1
1951	Association Leader
1952	Association Invitation
1953	Association Info
1954	Association Affiliated Party
1955	Chat Filtering
1956	Quota
1957	Clan Request
1958	Merc. Request
1959	Cancel Request
1960	Merc. Cancel
1961	%Hero
1962	Association
1963	!Shout
1964	^Battlefield
1965	Current Height
1966	Control Key
1967	No Controller
1968	T
1969	Team War
1970	Dual Dagger
1971	Summon Airship
1972	Destroy
1973	Keucereus Wharf
1974	Seed of Infinity
1975	Seed of Destruction
1976	EP
1977	Consume EP
1978	Flying State
1979	Aerial Cleft Entry Match
1980	Block Checker Entry Match
1981	Airship
1982	Flying Transformed Object
1983	Association Matching
1984	Matching
1985	A new association room is being created.
1986	Disable initializing right mouse button
1987	Sickle
1988	Ability/Attribute
1989	Territory War
1990	Supplies Safe
1991	Territory Catapult
1992	Battle Abilities
1993	Event Server
1994	To see both Inventory and Equipment windows
1995	Reward Crystal
1996	Energy
1997	PvP Points
1998	Epic Quest
1999	Job Change Quest
2000	Special Quest
2001	Sec
2002	Time Until Start
2003	Red Team
2004	Current Participants List
2005	Blue Team
2006	Reward Item
2007	Blue Team
2008	Red Team
2009	Territory War Status
2010	Territory Name
2011	War Status
2012	Clan War Status
2013	Not participating in a territory war
2014	Territory War Participation Status
2015	Needed Members
2016	Guard Room- Waiting Area
2017	Small Condenser
2018	Vortex Gate
2019	Large Condenser
2100	EULA Window Confirmation
2101	ChinaWarnMsgOKButton
2102	ServerSelectOKButton
2103	BroadcastShowPartyWindow
2104	BroadcastLockPosition
2105	BroadcastInitPosition
2106	BroadcastToggleShowClassOrName
2107	BroadcastToggleTargetName
2108	BroadcastSwitchMessageMode
2109	BroadcastShowPartyWindow
2110	BroadcastLockPosition
2111	BroadcastInitPosition
2112	BroadcastToggleShowClassOrName
2113	BroadcastToggleTargetName
2114	BroadcastSwitchMessageMode
2115	ShowChatWindow
2116	Shortcut (Personal Flight) - No 1
2117	Shortcut (Personal Flight) - No 2
2118	Shortcut (Personal Flight) - No 3
2119	Shortcut (Personal Flight) - No 4
2120	Shortcut (Personal Flight) - No 5
2121	Shortcut (Personal Flight) - No 6
2122	Shortcut (Personal Flight) - No 7
2123	Shortcut (Personal Flight) - No 8
2124	Shortcut (Personal Flight) - No 9
2125	Shortcut (Personal Flight) - No 10
2126	Shortcut (Personal Flight) - No 11
2127	Shortcut (Personal Flight) - No 12
2128	Shortcut (Airship Flight) - No 1
2129	Shortcut (Airship Flight) - No 2
2130	Shortcut (Airship Flight) - No 3
2131	Shortcut (Airship Flight) - No 4
2132	Shortcut (Airship Flight) - No 5
2133	Shortcut (Airship Flight) - No 6
2134	Shortcut (Airship Flight) - No 7
2135	Shortcut (Airship Flight) - No 8
2136	Shortcut (Airship Flight) - No 9
2137	Shortcut (Airship Flight) - No 10
2138	Shortcut (Airship Flight) - No 11
2139	Shortcut (Airship Flight) - No 12
2140	Execute Shortcut
2141	Raise
2142	Lower
2143	Raise Airship Flight
2144	Lower Airship Flight
2145	Set Auto Forward
2146	Not In Use1
2147	Not In Use2
2148	Not In Use3
2149	Not In Use4
2150	Not In Use5
2151	Stop All Moving
2152	Stop Airship Flight Moving
2153	Community (Alt+B)
2154	Macro(Alt+R)
2155	Help
2156	Petition
2157	Options
2158	Restart
2159	Exit Game
2160	Skills and Magic
2161	Clan
2162	Action
2163	Quest
2164	Character Status
2165	Inventory
2166	Map
2167	System Menu
2168	Chat Tab
2169	Chat Filter
2170	Messenger
2171	Party Matching
2172	Radar Options
2173	Enlarge Radar
2174	Reduce Radar
5001	Item Shop
5002	Complete List
5003	Best
5004	Event
5005	Enchant
5006	Supplies
5007	Decorating
5008	Package
5009	Others
5010	Product List
5011	Product Details
5012	Points
5013	Total Purchase Amount
5014	Remaining Points
5015	Recharge Point
5016	Purchase
5017	Balance after purchase
5018	Purchase
5019	Purchased items cannot be returned for cash.
5020	Confirm purchase
5021	PrimeShop
5022	Eva's Inferno Event
5023	High Priest's Letter
5024	Small Scroll Chest
5025	Large Scroll Chest
5026	Chest of Experience
5027	High Priest's Letter
5028	One time
