# id	UNK_0	message	group	rgb	item_sound	sys_msg_ref	UNK_1_1	UNK_1_2	UNK_1_3	UNK_1_4	UNK_1_5	sub_msg	type
1089	1	$c1 has obtained a first anniversary commemorative item.	0	B09B79			0	0	0	0	0		none
1090	1	"Being permanent, are you sure you wish to use the facelift potion - Type B?"	4	B09B79			0	0	0	0	0		popup
1091	1	"Being permanent, are you sure you wish to use the facelift potion - Type C?"	4	B09B79			0	0	0	0	0		popup
1092	1	"Being permanent, are you sure you wish to use the Dye Potion - Type B?"	4	B09B79			0	0	0	0	0		popup
1093	1	"Being permanent, are you sure you wish to use the Dye Potion - Type C?"	4	B09B79			0	0	0	0	0		popup
1094	1	"Being permanent, are you sure you wish to use the Dye Potion - Type D?"	4	B09B79			0	0	0	0	0		popup
1095	1	Do you wish to use the hair style change potion - Type B? It is permanent.	4	B09B79			0	0	0	0	0		popup
1096	1	Do you wish to use the hair style change potion - Type C? It is permanent.	4	B09B79			0	0	0	0	0		popup
1097	1	Do you wish to use the hair style change potion - Type D? It is permanent.	4	B09B79			0	0	0	0	0		popup
1098	1	Do you wish to use the hair style change potion - Type E? It is permanent.	4	B09B79			0	0	0	0	0		popup
1099	1	Do you wish to use the hair style change potion - Type F? It is permanent.	4	B09B79			0	0	0	0	0		popup
1100	1	Do you wish to use the hair style change potion - Type G? It is permanent.	4	B09B79			0	0	0	0	0		popup
1101	1	Facelift potion - Type B is being applied.	0	B09B79			0	0	0	0	0		none
1102	1	Facelift potion - Type C is being applied.	0	B09B79			0	0	0	0	0		none
1103	1	Dye Potion - Type B is being applied.	0	B09B79			0	0	0	0	0		none
1104	1	Dye Potion - Type C is being applied.	0	B09B79			0	0	0	0	0		none
1105	1	Dye Potion - Type D is being applied.	0	B09B79			0	0	0	0	0		none
1106	1	The hair style change potion - Type B is being used.	0	B09B79			0	0	0	0	0		none
1107	1	The hair style change potion - Type C is being used.	0	B09B79			0	0	0	0	0		none
1108	1	The hair style change potion - Type D is being used.	0	B09B79			0	0	0	0	0		none
1109	1	The hair style change potion - Type E is being used.	0	B09B79			0	0	0	0	0		none
1110	1	The hair style change potion - Type F is being used.	0	B09B79			0	0	0	0	0		none
1111	1	The hair style change potion - Type G is being used.	0	B09B79			0	0	0	0	0		none
1112	1	The prize amount for the winner of Lottery #$s1 is $s2 Adena.  We have $s3 first prize winners.	0	B09B79			0	0	0	0	0		none
1113	1	"The prize amount for Lucky Lottery #$s1 is $s2 Adena. There was no first prize winner in this drawing, therefore the jackpot will be added to the next drawing."	0	B09B79		1113	0	0	0	0	0		none
1114	1	Your clan may not register to participate in a siege while under a grace period of the clan's dissolution.	0	B09B79			0	0	0	0	0		none
1115	1	Individuals may not surrender during combat.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1116	1	You cannot leave a clan while engaged in combat.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1117	1	A clan member may not be dismissed during combat.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1118	1	Unable to process this request until your inventory's weight and slot count are less than 80 percent of capacity.	4	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		popup
1119	1	Quest was automatically canceled when you attempted to settle the accounts of your quest while your inventory exceeded 80 percent of capacity.	4	B09B79	ItemSound3.sys_failed		0	0	0	0	0		popup
1120	1	You are still a member of the clan.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
1121	1	You do not have the right to vote.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1122	1	There is no candidate.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1123	1	Weight and volume limit have been exceeded. That skill is currently unavailable.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1124	1	Your recipe book may not be accessed while using a skill.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1125	1	Item creation is not possible while engaged in a trade.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1126	1	You cannot enter a negative number.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1127	1	The reward must be less than 10 times the standard price.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1128	1	A private store may not be opened while using a skill.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1129	1	This is not allowed while riding a ferry or boat.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1130	1	You have dealt $s1 damage to your target and $s2 damage to the servitor.	0	B09B79			0	0	0	0	0		none
1131	1	It is now midnight and the effect of $s1 can be felt.	0	B09B79			0	0	0	0	0		none
1132	1	It is dawn and the effect of $s1 will now disappear.	0	B09B79			0	0	0	0	0		none
1133	1	"Since your HP has decreased, the effect of $s1 can be felt."	0	B09B79			0	0	0	0	0		none
1134	1	"Since your HP has increased, the effect of $s1 will disappear."	0	B09B79			0	0	0	0	0		none
1135	1	"While you are engaged in combat, you cannot operate a private store or private workshop."	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1136	1	"Since there was an account that used this IP and attempted to log in illegally, this account is not allowed to connect to the game server for $s1 minute(s). Please use another game server."	0	B09B79			0	0	0	0	0		none
1137	1	$c1 harvested $s3 $s2(s).	0	B09B79			0	0	0	0	0		none
1138	1	$c1 harvested $s2.	0	B09B79			0	0	0	0	0		none
1139	1	The weight and volume limit of your inventory cannot be exceeded.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1140	1	Would you like to open the gate?	0	B09B79			0	0	0	0	0		none
1141	1	Would you like to close the gate?	0	B09B79			0	0	0	0	0		none
1142	1	"Since $s1 already exists nearby, you cannot summon it again."	0	B09B79			0	0	0	0	0		none
1143	1	"Since you do not have enough items to maintain the servitor's stay, the servitor has disappeared."	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1144	1	You don't have anybody to chat with in the game.	6	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		petition
1145	1	$s2 has been created for $c1 after the payment of $s3 Adena was received.	0	B09B79	ItemSound3.sys_make_success		0	0	0	0	0		none
1146	1	$c1 created $s2 after receiving $s3 Adena.	0	B09B79	ItemSound3.sys_make_success		0	0	0	0	0		none
1147	1	$s3 $s2(s) have been created for $c1 at the price of $s4 Adena.	0	B09B79	ItemSound3.sys_make_success		0	0	0	0	0		none
1148	1	$c1 created $s3 $s2(s) at the price of $s4 Adena.	0	B09B79	ItemSound3.sys_make_success		0	0	0	0	0		none
1149	1	You failed to create $s2 for $c1 at the price of $s3 Adena.	0	B09B79	ItemSound3.sys_make_fail		0	0	0	0	0		none
1150	1	$c1 has failed to create $s2 at the price of $s3 Adena.	0	B09B79	ItemSound3.sys_make_fail		0	0	0	0	0		none
1151	1	$s2 is sold to $c1 for the price of $s3 Adena.	0	B09B79			0	0	0	0	0		none
1152	1	$s3 $s2(s) have been sold to $c1 for $s4 Adena.	0	B09B79			0	0	0	0	0		none
1153	1	$s2 has been purchased from $c1 at the price of $s3 Adena.	0	B09B79			0	0	0	0	0		none
1154	1	$s3 $s2(s) have been purchased from $c1 for $s4 Adena.	0	B09B79			0	0	0	0	0		none
1155	1	+$s2 $s3 has been sold to $C1 at the price of $s4 Adena.	0	B09B79			0	0	0	0	0		none
1156	1	+$s2 $s3 has been purchased from $C1 at the price of $s4 Adena.	0	B09B79			0	0	0	0	0		none
1157	1	"The preview state only lasts for 5 seconds. If you wish to continue, please click Confirm."	0	B09B79			0	0	0	0	0		none
1158	1	You cannot dismount from this elevation.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1159	1	The ferry from Talking Island will arrive at Gludin Harbor in approximately 10 minutes.	0	B09B79			0	0	0	0	0		none
1160	1	The ferry from Talking Island will be arriving at Gludin Harbor in approximately 5 minutes.	0	B09B79			0	0	0	0	0		none
1161	1	The ferry from Talking Island will be arriving at Gludin Harbor in approximately 1 minute.	0	B09B79			0	0	0	0	0		none
1162	1	The ferry from Giran Harbor will be arriving at Talking Island in approximately 15 minutes.	0	B09B79			0	0	0	0	0		none
1163	1	The ferry from Giran Harbor will be arriving at Talking Island in approximately 10 minutes.	0	B09B79			0	0	0	0	0		none
1164	1	The ferry from Giran Harbor will be arriving at Talking Island in approximately 5 minutes.	0	B09B79			0	0	0	0	0		none
1165	1	The ferry from Giran Harbor will be arriving at Talking Island in approximately 1 minute.	0	B09B79			0	0	0	0	0		none
1166	1	The ferry from Talking Island will be arriving at Giran Harbor in approximately 20 minutes.	0	B09B79			0	0	0	0	0		none
1167	1	The ferry from Talking Island will be arriving at Giran Harbor in approximately 15 minutes.	0	B09B79			0	0	0	0	0		none
1168	1	The ferry from Talking Island will be arriving at Giran Harbor in approximately 10 minutes.	0	B09B79			0	0	0	0	0		none
1169	1	The ferry from Talking Island will be arriving at Giran Harbor in approximately 5 minutes.	0	B09B79			0	0	0	0	0		none
1170	1	The ferry from Talking Island will be arriving at Giran Harbor in approximately 1 minute.	0	B09B79			0	0	0	0	0		none
1171	1	The Innadril pleasure boat will arrive in approximately 20 minutes.	0	B09B79			0	0	0	0	0		none
1172	1	The Innadril pleasure boat will arrive in approximately 15 minutes.	0	B09B79			0	0	0	0	0		none
1173	1	The Innadril pleasure boat will arrive in approximately 10 minutes.	0	B09B79			0	0	0	0	0		none
1174	1	The Innadril pleasure boat will arrive in approximately 5 minutes.	0	B09B79			0	0	0	0	0		none
1175	1	The Innadril pleasure boat will arrive in approximately 1 minute.	0	B09B79			0	0	0	0	0		none
1176	1	The SSQ Competition period is underway.	0	B09B79			0	0	0	0	0		none
1177	1	This is the seal validation period.	0	B09B79			0	0	0	0	0		none
1178	1	This seal permits the group that holds it to exclusive entry to the dungeons opened by the Seal of Avarice during the seal validation period.  It also permits trading with the Merchant of Mammon and permits meetings with Anakim or Lilith in the Disciple's Necropolis.	0	B09B79			0	0	0	0	0		none
1179	1	"This seal permits the group that holds it to enter the dungeon opened by the Seal of Gnosis, use the teleportation service offered by the priest in the village, and do business with the Blacksmith of Mammon. The Orator of Revelations appears and casts good magic on the winners, and the Preacher of Doom appears and casts bad magic on the losers."	0	B09B79			0	0	0	0	0		none
1180	1	"During the Seal Validation period, the cabal's maximum CP amount increases. In addition, the cabal possessing the seal will benefit from favorable changes in the cost to up-grade Castle defense mercenaries, castle gates and walls; basic P. Def. of castle gates and walls; and the limit imposed on the castle tax rate. The use of siege war weapons will also be limited. If the Revolutionary Army of Dusk takes possession of this seal during the castle siege war, only the clan that owns the castle can come to its defense."	0	B09B79			0	0	0	0	0		none
1181	1	Do you really wish to change the title?	4	B09B79			0	0	0	0	0		popup
1182	1	Are you sure you wish to delete the clan crest?	4	B09B79			0	0	0	0	0		popup
1183	1	This is the initial period.	0	B09B79			0	0	0	0	0		none
1184	1	This is a period when server statistics are calculated.	0	B09B79			0	0	0	0	0		none
1185	1	days left until deletion.	0	B09B79			0	0	0	0	0		none
1186	1	"To create a new account, please visit the plaync website (http://us.ncsoft.com/support/)."	0	B09B79			0	0	0	0	0		none
1187	1	"If you've forgotten your account information or password, please visit the Support Center on the plaync website (http://us.ncsoft.com/support/)."	0	B09B79			0	0	0	0	0		none
1188	1	Your selected target can no longer receive a recommendation.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1189	1	The temporary alliance of the Castle Attacker team is in effect. It will be dissolved when the Castle Lord is replaced.	0	B09B79			0	0	0	0	0		none
1190	1	The temporary alliance of the Castle Attacker team has been dissolved.	0	B09B79			0	0	0	0	0		none
1191	1	The ferry from Gludin Harbor will be arriving at Talking Island in approximately 10 minutes.	0	B09B79			0	0	0	0	0		none
1192	1	The ferry from Gludin Harbor will be arriving at Talking Island in approximately 5 minutes.	0	B09B79			0	0	0	0	0		none
1193	1	The ferry from Gludin Harbor will be arriving at Talking Island in approximately 1 minute.	0	B09B79			0	0	0	0	0		none
1194	1	A mercenary can be assigned to a position from the beginning of the Seal Validation period until the time when a siege starts.	0	B09B79			0	0	0	0	0		none
1195	1	This mercenary cannot be assigned to a position by using the Seal of Strife.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1196	1	Your force has reached maximum capacity.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1197	1	Summoning a servitor costs $s2 $s1.	0	B09B79			0	0	0	0	0		none
1198	1	The item has been successfully crystallized.	0	B09B79	ItemSound3.sys_crystal_success		0	0	0	0	0		none
1199	1	=======<Clan War Target>=======	0	B09B79			0	0	0	0	0		none
1200	1	= $s1 ($S2 Alliance)	0	B09B79			0	0	0	0	0		none
1201	1	Please select the quest you wish to abort.	0	B09B79			0	0	0	0	0		none
1202	1	= $s1 (No Alliance exists)	0	B09B79			0	0	0	0	0		none
1203	1	There is no clan war in progress.	0	B09B79			0	0	0	0	0		none
1204	1	The screenshot has been saved. ($s1 $s2x$s3)	0	B09B79	InterfaceSound.sc_shot_01		0	0	0	0	0		none
1205	1	Your mailbox is full. There is a 100 message limit.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1206	1	The memo box is full.  There is a 100 memo limit.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1207	1	Please make an entry in the field.	4	B09B79			0	0	0	0	0		popup
1208	1	$c1 died and dropped $s3 $s2(s).	0	B09B79			0	0	0	0	0		none
1209	1	Congratulations. Your raid was successful.	0	B09B79		1209	0	0	0	0	0		none
1210	1	Seven Signs: The competition period has begun.  Visit a Priest of Dawn or Priestess of Dusk to participate in the event.	0	5AB0B2		1210	0	0	0	0	0		none
1211	1	Seven Signs: The competition period has ended. The next quest event will start in one week.	0	5AB0B2			0	0	0	0	0		none
1212	1	Seven Signs: The Lords of Dawn have obtained the Seal of Avarice.	0	5AB0B2			0	0	0	0	0		none
1213	1	Seven Signs: The Lords of Dawn have obtained the Seal of Gnosis.	0	5AB0B2			0	0	0	0	0		none
1214	1	Seven Signs: The Lords of Dawn have obtained the Seal of Strife.	0	5AB0B2			0	0	0	0	0		none
1215	1	Seven Signs: The Revolutionaries of Dusk have obtained the Seal of Avarice.	0	5AB0B2			0	0	0	0	0		none
1216	1	Seven Signs: The Revolutionaries of Dusk have obtained the Seal of Gnosis.	0	5AB0B2			0	0	0	0	0		none
1217	1	Seven Signs: The Revolutionaries of Dusk have obtained the Seal of Strife.	0	5AB0B2			0	0	0	0	0		none
1218	1	Seven Signs: The Seal Validation period has begun.	0	5AB0B2		1218	0	0	0	0	0		none
1219	1	Seven Signs: The Seal Validation period has ended.	0	5AB0B2		1219	0	0	0	0	0		none
1220	1	Are you sure you wish to summon it?	0	B09B79			0	0	0	0	0		none
1221	1	Do you really wish to return it?	0	B09B79			0	0	0	0	0		none
1222	1	"Current Location: $s1, $s2, $s3 (GM Consultation Area)"	0	B09B79			0	0	0	0	0		none
1223	1	We depart for Talking Island in five minutes.	0	B09B79			0	0	0	0	0		none
1224	1	We depart for Talking Island in one minute.	0	B09B79			0	0	0	0	0		none
1225	1	All aboard for Talking Island!	0	B09B79			0	0	0	0	0		none
1226	1	We are now leaving for Talking Island.	0	B09B79			0	0	0	0	0		none
1227	1	You have $s1 unread messages.	0	B09B79			0	0	0	0	0		none
1228	1	$c1 has blocked you. You cannot send mail to $c1.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1229	1	No more messages may be sent at this time. Each account is allowed 10 messages per day.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1230	1	You are limited to five recipients at a time.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1231	1	You've sent mail.	0	B09B79			0	0	0	0	0		none
1232	1	The message was not sent.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
1233	1	You've got mail.	0	B09B79		1233	0	0	0	0	0		none
1234	1	The mail has been stored in your temporary mailbox.	0	B09B79			0	0	0	0	0		none
1235	1	Do you wish to delete all your friends?	4	B09B79			0	0	0	0	0		popup
1236	1	Please enter security card number.	0	B09B79			0	0	0	0	0		none
1237	1	Please enter the card number for number $s1.	0	B09B79			0	0	0	0	0		none
1238	1	Your temporary mailbox is full.  No more mail can be stored; you have reached the 10 message limit.	0	B09B79			0	0	0	0	0		none
1239	1	The keyboard security module has failed to load. Please exit the game and try again.	4	B09B79			0	0	0	0	0		popup
1240	1	Seven Signs: The Revolutionaries of Dusk have won.	0	5AB0B2		1240	0	0	0	0	0		none
1241	1	Seven Signs: The Lords of Dawn have won.	0	5AB0B2		1241	0	0	0	0	0		none
1242	1	Users who have not verified their age may not log in between the hours of 10:00 p.m. and 6:00 a.m.	0	B09B79			0	0	0	0	0		none
1243	1	The security card number is invalid.	0	B09B79			0	0	0	0	0		none
1244	1	Users who have not verified their age may not log in between the hours of 10:00 p.m. and 6:00 a.m. Logging off now.	0	B09B79			0	0	0	0	0		none
1245	1	You will be logged out in $s1 minute(s).	0	B09B79			0	0	0	0	0		none
1246	1	$c1 has died and dropped $s2 Adena.	0	B09B79			0	0	0	0	0		none
1247	1	The corpse is too old. The skill cannot be used.	0	B09B79			0	0	0	0	0		none
1248	1	You are out of feed. Mount status canceled.	0	B09B79			0	0	0	0	0		none
1249	1	You may only ride a wyvern while you're riding a strider.	0	B09B79			0	0	0	0	0		none
1250	1	"Do you really want to surrender? If you surrender during an alliance war, your XP will drop the same as if you were to die once."	4	B09B79			0	0	0	0	0		popup
1251	1	"Are you sure you want to dismiss the alliance? If you use the /allydismiss command, you will not be able to accept another clan to your alliance for one day."	4	B09B79			0	0	0	0	0		popup
1252	1	Are you sure you want to surrender? XP penalty will be the same as death.	4	B09B79			0	0	0	0	0		popup
1253	1	Are you sure you want to surrender? XP penalty will be the same as death and you will not be allowed to participate in clan war.	4	B09B79			0	0	0	0	0		popup
1254	1	Thank you for submitting feedback.	0	B09B79		1254	0	0	0	0	0		none
1255	1	GM consultation has begun.	0	B09B79	ItemSound.petition	394	0	0	0	0	0		none
1256	1	Please write the name after the command.	0	B09B79			0	0	0	0	0		none
1257	1	The special skill of a servitor or pet cannot be registered as a macro.	0	B09B79			0	0	0	0	0		none
1258	1	$s1 has been crystallized.	0	B09B79	ItemSound3.sys_crystal_success		0	0	0	0	0		none
1259	1	=======<Alliance Target>=======	0	B09B79			0	0	0	0	0		none
1260	1	Seven Signs: Preparations have begun for the next quest event.	0	5AB0B2			0	0	0	0	0		none
1261	1	Seven Signs: The quest event period has begun. Speak with a Priest of Dawn or Priestess of Dusk if you wish to participate in the event.	0	5AB0B2			0	0	0	0	0		none
1262	1	Seven Signs: Quest event has ended. Results are being tallied.	0	5AB0B2			0	0	0	0	0		none
1263	1	Seven Signs: This is the seal validation period. A new quest event period begins next Monday.	0	5AB0B2			0	0	0	0	0		none
1264	1	This soul stone cannot currently absorb souls. Absorption has failed.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
1265	1	You can't absorb souls without a soul stone.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
1266	1	The exchange has ended.	0	B09B79			0	0	0	0	0		none
1267	1	Your contribution score has increased by $s1.	0	B09B79			0	0	0	0	0		none
1268	1	Do you wish to add $s1 as your subclass?	4	B09B79			0	0	0	0	0		popup
1269	1	The new subclass has been added.	0	B09B79	ItemSound.quest_fanfare_2		0	0	0	0	0		none
1270	1	You have successfully switched $s1 to $s2.	0	B09B79			0	0	0	0	0		none
1271	1	"Do you wish to participate? Until the next seal validation period, you will be a member of the Lords of Dawn."	4	B09B79			0	0	0	0	0		popup
1272	1	"Do you wish to participate? Until the next seal validation period, you will be a member of the Revolutionaries of Dusk."	4	B09B79			0	0	0	0	0		popup
1273	1	You will participate in the Seven Signs as a member of the Lords of Dawn.	0	B09B79			0	0	0	0	0		none
1274	1	You will participate in the Seven Signs as a member of the Revolutionaries of Dusk.	0	B09B79			0	0	0	0	0		none
1275	1	You've chosen to fight for the Seal of Avarice during this quest event period.	0	B09B79			0	0	0	0	0		none
1276	1	You've chosen to fight for the Seal of Gnosis during this quest event period.	0	B09B79			0	0	0	0	0		none
1277	1	You've chosen to fight for the Seal of Strife during this quest event period.	0	B09B79			0	0	0	0	0		none
1278	1	The NPC server is not operating at this time.	4	B09B79			0	0	0	0	0		popup
1279	1	Contribution level has exceeded the limit. You may not continue.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1280	1	M. Critical!	0	B09B79			0	0	0	0	0		none
1281	1	Your excellent shield defense was a success!	0	B09B79			0	0	0	0	0		none
1282	1	Your Fame has been changed to $s1.	0	B09B79			0	0	0	0	0		none
1283	1	The Lower Detail option has been activated.	0	B09B79			0	0	0	0	0		none
1284	1	The Lower Detail option has been deactivated.	0	B09B79			0	0	0	0	0		none
1285	1	No inventory exists. You cannot purchase an item.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1286	1	(Until next Monday at 6:00 p.m.)	0	B09B79			0	0	0	0	0		none
1287	1	(Until today at 6:00 p.m.)	0	B09B79			0	0	0	0	0		none
1288	1	"If trends continue, $s1 will win and the seal will belong to:"	0	B09B79			0	0	0	0	0		none
1289	1	Since the seal was owned during the previous period and 10% or more people have participated.	0	B09B79			0	0	0	0	0		none
1290	1	"Although the seal was not owned, 35% or more people have participated."	0	B09B79			0	0	0	0	0		none
1291	1	"Although the seal was owned during the previous period, less than 10% of people have voted."	0	B09B79			0	0	0	0	0		none
1292	1	"Since the seal was not owned during the previous period, and since less than 35 percent of people have voted."	0	B09B79			0	0	0	0	0		none
1293	1	"If current trends continue, it will end in a tie."	0	B09B79			0	0	0	0	0		none
1294	1	"The competition has ended in a tie. Therefore, nobody has been awarded the seal."	0	B09B79			0	0	0	0	0		none
1295	1	Subclasses may not be created or changed while a skill is in use.	0	B09B79			0	0	0	0	0		none
1296	1	You cannot open a Private Store here.	0	B09B79			0	0	0	0	0		none
1297	1	You cannot open a Private Workshop here.	0	B09B79			0	0	0	0	0		none
1298	1	Please confirm that you would like to exit the Monster Race Track.	4	B09B79			0	0	0	0	0		popup
1299	1	$c1's casting has been interrupted.	0	B09B79			0	0	0	0	0		none
1300	1	You are no longer trying on equipment.	0	B09B79			0	0	0	0	0		none
1301	1	Only a Lord of Dawn may use this.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1302	1	Only a Revolutionary of Dusk may use this.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1303	1	This may only be used during the quest event period.	0	B09B79	ItemSound3.sys_shortage		0	0	0	0	0		none
1304	1	The influence of the Seal of Strife has caused all defensive registrations to be canceled.	0	5AB0B2			0	0	0	0	0		none
1305	1	Seal Stones may only be transferred during the quest event period.	0	B09B79			0	0	0	0	0		none
1306	1	You are no longer trying on equipment.	0	B09B79			0	0	0	0	0		none
1307	1	Only during the seal validation period may you settle your account.	0	B09B79			0	0	0	0	0		none
1308	1	Congratulations - You've completed a class transfer!	0	B09B79	ItemSound.quest_fanfare_2	char_change	0	0	0	0	0		none
1309	1	"To use this option, you must have the latest version of Windows Live Messenger installed on your computer."	0	B09B79			0	0	0	0	0		none
1310	1	"For full functionality, the latest version of Windows Live Messenger must be installed on your computer."	0	B09B79			0	0	0	0	0		none
1311	1	Previous versions of Windows Live Messenger only provide the basic features for in-game Windows Live Messenger chat.  Add/Delete Contacts and other Windows Live Messenger options are not available.	0	B09B79	ItemSound3.sys_impossible		0	0	0	0	0		none
1312	1	The latest version of Windows Live Messenger may be obtained from the Windows Live web site (http://explore.live.com/messenger).	0	B09B79			0	0	0	0	0		none
1313	1	"To better serve our customers, all chat histories are stored and maintained by NCSOFT. If you do not agree to have your chat records stored, please close the chat window now. For more information regarding this procedure, please visit our home page at http://us.ncsoft.com/en/legal/user-agreements/lineage-2-user-agreement.html. Thank you!"	0	B09B79			0	0	0	0	0		none
1314	1	Please enter the passport ID of the person you wish to add to your contact list.	0	B09B79			0	0	0	0	0		none
1315	1	Deleting a contact will remove that contact from Windows Live Messenger as well. The contact can still check your online status and will not be blocked from sending you a message.	0	B09B79			0	0	0	0	0		none
1316	1	The contact will be deleted and blocked from your contact list.	0	B09B79			0	0	0	0	0		none
1317	1	Would you like to delete this contact?	0	B09B79			0	0	0	0	0		none
1318	1	Please select the contact you want to block or unblock.	0	B09B79			0	0	0	0	0		none
1319	1	Please select the name of the contact you wish to change to another group.	0	B09B79			0	0	0	0	0		none
1320	1	"After selecting the group you wish to move your contact to, press the OK button."	0	B09B79			0	0	0	0	0		none
1321	1	Enter the name of the group you wish to add.	0	B09B79			0	0	0	0	0		none
1322	1	Select the group and enter the new name.	0	B09B79			0	0	0	0	0		none
1323	1	Select the group you wish to delete and click the OK button.	0	B09B79			0	0	0	0	0		none
1324	1	Signing in...	0	B09B79			0	0	0	0	0		none
1325	1	You've logged into another computer and have been logged out of the .NET Messenger Service on this computer.	0	B09B79			0	0	0	0	0		none
1326	1	$s1:	0	B09B79			0	0	0	0	0		none
1327	1	The following message could not be delivered:	0	B09B79			0	0	0	0	0		none
1328	1	Members of the Revolutionaries of Dusk will not be resurrected.	0	B09B79			0	0	0	0	0		none
1329	1	You are currently blocked from using the Private Store and Private Workshop.	0	B09B79			0	0	0	0	0		none
1330	1	You may not open a Private Store or Private Workshop for another $s1 minute(s).	0	B09B79			0	0	0	0	0		none
1331	1	You are no longer blocked from using Private Stores or Private Workshops.	0	B09B79			0	0	0	0	0		none
1332	1	Items may not be used after your character or pet dies.	0	B09B79			0	0	0	0	0		none
1333	1	The replay file is not accessible. Please verify that the replay.ini file exists in your Lineage II directory. Please note that footage from previous major updates are not accessible in newer updates.	0	B09B79			0	0	0	0	0		none
1334	1	Your recording has been stored in the Replay folder.	0	B09B79			0	0	0	0	0		none
1335	1	Your attempt to store this recording has failed.	0	B09B79	ItemSound3.sys_failed		0	0	0	0	0		none
1336	1	"The replay file, $s1.$s2 has been corrupted, please check the file."	0	B09B79			0	0	0	0	0		none
1337	1	This will terminate the replay.  Do you wish to continue?	4	B09B79			0	0	0	0	0		popup
1338	1	You have exceeded the maximum amount that may be transferred at one time.	0	B09B79			0	0	0	0	0		none
1339	1	"Once a macro is assigned to a shortcut, it cannot be run as part of a new macro."	0	B09B79			0	0	0	0	0		none
1340	1	This server cannot be accessed with the coupon you are using.	0	B09B79			0	0	0	0	0		none
1341	1	Incorrect name and/or email address.	0	B09B79			0	0	0	0	0		none
1342	1	You are already logged in.	0	B09B79			0	0	0	0	0		none
1343	1	Incorrect email address and/or password.  Your attempt to log into .NET Messenger Service has failed.	0	B09B79			0	0	0	0	0		none
1344	1	Your request to log into the .NET Messenger Service has failed.  Please verify that you are currently connected to the internet.	0	B09B79			0	0	0	0	0		none
1345	1	Click on the OK button after you have selected a contact name.	0	B09B79			0	0	0	0	0		none
1346	1	You are currently entering a chat message.	0	B09B79			0	0	0	0	0		none
1347	1	The Lineage II messenger could not carry out the task you requested.	0	B09B79			0	0	0	0	0		none
1348	1	$s1 has entered the chat room.	0	B09B79			0	0	0	0	0		none
1349	1	$s1 has left the chat room.	0	B09B79			0	0	0	0	0		none
1350	1	"Your status will be changed to indicate that you are ""off-line."" All chat windows currently open will be closed."	0	B09B79			0	0	0	0	0		none
1351	1	Click the Delete button after selecting the contact you wish to remove.	0	B09B79			0	0	0	0	0		none
1352	1	You have been added to $s1 ($s2)'s contact list.	0	B09B79			0	0	0	0	0		none
1353	1	You can set the option to show your status as always being off-line to all of your contacts.	0	B09B79			0	0	0	0	0		none
1354	1	You are not allowed to chat with a contact while a chatting block is imposed.	0	B09B79	ItemSound3.sys_chat_prohibition		0	0	0	0	0		none
1355	1	That contact is currently blocked from chatting.	0	B09B79	ItemSound3.sys_chat_prohibition		0	0	0	0	0		none
1356	1	That contact is not currently logged in.	0	B09B79	ItemSound3.sys_chat_prohibition		0	0	0	0	0		none
1357	1	You have been blocked from chatting with that contact.	0	B09B79	ItemSound3.sys_chat_prohibition		0	0	0	0	0		none
